date,route_id,direction,boarding_count,alighting_count,vehicle_type,trip_duration_min,weather,temperature_c,is_holiday
10/31/2024,R101,Inbound,788.0,604.0,Minibus,68.6,Clear,15.1,False
2024-12-01,R101,Inbound,,26.0,Minibus,26.4,Snow,35.7,No
2024-09-29,R104,Inbound,501.0,404.0,Articulated Bus,38.4,Overcast,33.2,No
2024-02-27,R207,Outbound,337.0,64.0,Articulated Bus,47.5,Overcast,24.1,0
17-Nov-2024,R208,Inbound,220.0,459.0,Standard Bus,17.4,Clear,34.5,false
2024-06-01,R105,Outbound,337.0,46.0,Minibus,50.1,Snow,20.6,No
2024-08-26,R102,Outbound,341.0,581.0,Minibus,69.7,Clear,,No
2024-04-17,R105,Inbound,273.0,195.0,Articulated Bus,72.4,Clear,-15.0,0
2024-07-12,R207,Inbound,330.0,299.0,Standard Bus,26.2,Rain,0.3,False
2024-06-26,R207,Outbound,550.0,53.0,Minibus,47.6,Overcast,-0.5,False
2024-04-27,R302,Inbound,502.0,673.0,Standard Bus,,Snow,-7.5,No
2024-03-23,R104,Inbound,431.0,,Std Bus,17.4,Rain,,false
2024-03-13,R205,Inbound,797.0,163.0,Standard Bus,24.4,Overcast,12.0,False
05/07/2024,R105,Inbound,264.0,711.0,Articulated Bus,58.6,Snow,0.5,false
2024-12-23,R105,Outbound,328.0,357.0,Minibus,-5.0,Rain,40.1,0
2024-10-31,R206,Inbound,546.0,570.0,Minibus,84.3,Clear,11.3,false
2024-01-16,R302,Outbound,,653.0,Articulated Bus,16.2,Overcast,22.7,0
2024-06-14,R206,Outbound,666.0,677.0,Articulated Bus,64.2,Clear,-4.9,No
12/08/2024,R208,Inbound,773.0,234.0,Minibus,,Rain,27.2,false
2024-08-14,R206,Inbound,51.0,303.0,Articulated Bus,37.5,Snow,-9.3,false
2024-11-19,R104,Outbound,455.0,436.0,Articulated Bus,44.4,Overcast,39.5,false
2024-10-21,R206,Outbound,545.0,705.0,Standard Bus,61.8,Rain,15.8,false
2024-09-09,R301,Inbound,174.0,444.0,Articulated Bus,17.3,Snow,,False
2024-04-28,R207,Outbound,42.0,739.0,Minibus,68.5,Clear,23.0,No
2024-08-20,R101,Outbound,498.0,575.0,Minibus,27.3,Clear,24.4,false
2024-06-10,R302,Outbound,257.0,386.0,Standard Bus,49.0,Snow,0.9,False
2024-09-30,R101,Outbound,774.0,385.0,Articulated Bus,36.3,Overcast,5.5,0
2024-05-18,R104,Outbound,159.0,201.0,Articulated Bus,86.2,Rain,29.8,0
2024-12-09,R104,Inbound,91.0,681.0,Minibus,28.0,Clear,6.6,False
2024-12-05,R104,Inbound,127.0,186.0,Minibus,87.6,Rain,-14.7,false
2024-05-13,R103,Outbound,190.0,29.0,Minibus,25.2,Overcast,32.7,0
2024-11-06,R301,Inbound,354.0,223.0,Standard Bus,20.7,Rain,36.1,No
2024-11-13,R112,Inbound,,62.0,Standard Bus,42.8,Rain,23.1,false
2024-05-29,R301,Inbound,209.0,490.0,Minibus,18.5,Snow,-4.9,false
2024-03-22,R208,Outbound,137.0,626.0,Standard Bus,44.5,Rain,,false
2024-08-31,R103,Inbound,524.0,253.0,Standard Bus,,Clear,27.6,False
2024-12-30,R205,Inbound,758.0,29.0,Minibus,22.9,Overcast,27.0,0
2024-01-09,R207,Outbound,88.0,375.0,MINIBUS,23.0,Overcast,22.5,No
2024-12-05,R301,Inbound,606.0,749.0,Standard Bus,37.9,Overcast,35.0,No
2024-04-26,R205,Outbound,107.0,221.0,Standard Bus,36.1,Rain,25.6,false
2024-06-27,R102,Inbound,595.0,,Minibus,58.4,Snow,21.0,0
2024-03-08,R102,Outbound,92.0,413.0,Minibus,45.2,Overcast,-5.1,0
2024-06-19,R103,OUTBOUND,779.0,217.0,Standard Bus,87.3,Rain,16.9,True
2024-01-18,R301,Inbound,289.0,239.0,Minibus,47.3,Overcast,2.4,False
07/11/2024,R102,Inbound,192.0,677.0,Standard Bus,77.5,Overcast,15.8,false
2024-06-09,R206,Outbound,88.0,625.0,Articulated Bus,57.6,Snow,6.5,False
2024-02-27,R103,Outbound,672.0,187.0,mini bus,23.9,Overcast,1.5,False
2024-07-12,R102,Outbound,683.0,145.0,Minibus,16.5,Snow,40.3,0
2024-04-29,R102,Outbound,511.0,463.0,Minibus,16.1,Rain,37.5,false
2024-07-03,R208,Outbound,707.0,,Articulated Bus,62.4,Snow,9.3,0
2024-09-15,R301,Inbound,45.0,535.0,Standard Bus,,Clear,-5.0,false
2024-11-10,R101,Inbound,359.0,403.0,Articulated Bus,69.9,Snow,-14.8,0
2024-07-13,R105,Inbound,,175.0,Minibus,37.8,Snow,14.9,0
2024-07-14,R205,Outbound,429.0,,Articulated Bus,41.9,Overcast,35.0,0
2024-02-15,R104,Inbound,68.0,581.0,Minibus,77.5,Overcast,41.2,No
2024-07-11,R102,Inbound,,,Standard Bus,34.6,Rain,-11.1,No
2024-04-24,R302,Inbound,,462.0,Articulated Bus,27.5,Snow,35.1,False
2024-10-30,R301,Inbound,729.0,470.0,Standard Bus,55.1,Overcast,12.6,No
2024-02-15,R301,Outbound,230.0,405.0,Articulated Bus,73.8,Rain,5.2,False
05/21/2024,R206,Inbound,146.0,120.0,Minibus,72.8,Overcast,,0
2024-03-12,R301,Outbound,143.0,127.0,Standard Bus,16.5,Clear,7.3,false
2024-05-02,R104,Inbound,379.0,714.0,Standard Bus,61.3,Snow,34.2,False
2024-11-08,R207,Inbound,320.0,146.0,Standard Bus,41.3,Snow,25.4,0
2024-10-11,R101,Inbound,90.0,194.0,Minibus,51.9,Clear,10.2,false
2024-03-03,R205,Inbound,708.0,,Standard Bus,59.8,Rain,27.1,false
07/19/2024,R105,Inbound,488.0,722.0,Minibus,80.8,Snow,-3.4,false
2024-02-02,R103,Inbound,77.0,342.0,Articulated Bus,84.1,Rain,-12.7,No
2024-04-30,R205,Outbound,93.0,562.0,Articulated Bus,41.8,Clear,37.8,0
22-Aug-2024,R104,Inbound,411.0,,Articulated Bus,71.3,Clear,24.5,No
2024-12-16,R102,Outbound,60.0,187.0,Minibus,74.8,Snow,26.0,false
2024-08-27,R999,Outbound,579.0,717.0,Articulated Bus,23.8,Snow,-0.6,False
2024-01-23,R103,Inbound,732.0,298.0,Articulated Bus,16.4,Snow,39.9,No
2024-12-04,R105,Outbound,340.0,573.0,Standard Bus,30.8,Rain,,false
2024-08-12,R101,Inbound,535.0,363.0,Minibus,64.6,Snow,27.1,false
2024-03-23,R102,Outbound,798.0,508.0,Minibus,89.5,Snow,-7.5,false
2024-06-19,R104,Inbound,676.0,749.0,Articulated Bus,54.9,Overcast,17.2,Yes
2024-11-18,R205,Outbound,,,Articulated Bus,80.1,Clear,-3.3,0
2024-06-21,R104,Inbound,68.0,88.0,Standard Bus,85.3,Clear,25.2,false
2024-09-15,R103,Inbound,359.0,427.0,Standard Bus,42.8,Overcast,17.4,false
12-May-2024,R102,Outbound,400.0,694.0,Standard Bus,88.9,Clear,29.0,False
10/13/2024,R301,Outbound,140.0,68.0,Articulated Bus,350.0,Snow,8.9,0
2024-12-10,R207,Outbound,740.0,654.0,Minibus,61.2,Snow,-1.0,No
2024-10-27,R102,Outbound,217.0,660.0,Articulated Bus,40.0,Snow,26.6,0
2024-08-14,R302,Outbound,496.0,590.0,Standard Bus,56.1,Overcast,38.8,False
2024-04-25,R301,Outbound,196.0,51.0,Articulated Bus,66.9,Clear,-7.0,False
2024-05-09,R208,Inbound,,574.0,Standard Bus,26.8,Rain,39.9,No
2024-11-16,R105,Outbound,523.0,406.0,Minibus,78.7,Clear,22.5,False
2024-08-08,R103,Inbound,60.0,42.0,Articulated Bus,79.7,Snow,20.5,No
2024-09-01,R205,Inbound,232.0,217.0,Standard Bus,83.9,Snow,-0.6,false
21-Sep-2024,R301,Inbound,745.0,214.0,Articulated Bus,32.0,Overcast,35.7,0
2024-02-18,R208,Inbound,326.0,471.0,Standard Bus,56.0,Overcast,32.3,No
2024-03-12,R104,Inbound,712.0,570.0,Minibus,45.8,Rain,7.9,0
04-Feb-2024,R102,Inbound,419.0,668.0,Standard Bus,81.8,Overcast,4.3,0
2024-03-25,R101,Inbound,675.0,276.0,Minibus,73.6,Snow,2.9,0
2024-11-11,R208,Inbound,230.0,458.0,Minibus,42.1,Snow,34.0,1
24-May-2024,R103,Outbound,299.0,319.0,Articulated Bus,43.9,Rain,8.8,No
2024-05-09,R206,Inbound,247.0,302.0,Minibus,,Overcast,11.1,No
10/08/2024,R302,Inbound,639.0,417.0,Articulated Bus,81.9,Rain,1.4,False
2024-01-25,R302,Inbound,23.0,341.0,Minibus,16.2,Rain,31.6,False
2024-01-08,R205,Inbound,735.0,690.0,Articulated Bus,63.6,Overcast,18.9,false
2024-11-07,R104,Inbound,101.0,442.0,Articulated Bus,-5.0,Rain,37.8,0
2024-03-14,R103,Outbound,174.0,261.0,Standard Bus,70.8,Snow,37.4,0
2024-12-07,R103,Inbound,670.0,636.0,Standard Bus,42.9,Overcast,20.3,0
16-Jul-2024,R302,Inbound,174.0,581.0,Articulated Bus,79.8,Snow,-8.7,0
2024-08-07,R207,Outbound,698.0,482.0,Standard Bus,48.9,Clear,-5.3,0
2024-03-23,R207,Inbound,67.0,505.0,Minibus,21.6,Clear,-5.2,false
2024-03-10,R301,Outbound,298.0,549.0,Articulated Bus,,Overcast,39.5,False
2024-03-09,R105,Inbound,395.0,103.0,Minibus,76.8,Rain,-10.8,0
2024-12-05,R302,Outbound,98.0,473.0,Standard Bus,66.2,Clear,10.4,False
2024-10-27,R102,Inbound,180.0,270.0,Articulated Bus,51.4,Clear,6.2,0
2024-07-23,R205,Outbound,758.0,627.0,Standard Bus,,Snow,33.4,0
2024-02-04,R103,Outbound,238.0,542.0,Standard Bus,27.7,Rain,33.7,0
2024-09-14,R101,Inbound,442.0,79.0,Articulated Bus,39.3,Overcast,32.6,0
11/27/2024,R102,Outbound,,288.0,Minibus,27.6,Overcast,14.2,false
2024-08-12,R102,Outbound,170.0,429.0,Minibus,,Snow,-0.3,0
12/12/2024,R206,Inbound,556.0,145.0,Minibus,54.6,Rain,26.0,false
2024-09-21,R206,Outbound,31.0,332.0,Std Bus,86.9,Overcast,28.2,false
2024-10-27,R206,Outbound,446.0,493.0,Minibus,74.4,Snow,19.0,false
2024-06-10,R103,Outbound,63.0,111.0,Standard Bus,44.3,Overcast,30.5,False
2024-09-17,R207,Inbound,495.0,714.0,Standard Bus,42.5,Clear,11.0,False
2024-07-28,R101,Outbound,560.0,185.0,Articulated Bus,80.8,Snow,-12.6,False
2024-03-08,R104,Outbound,383.0,584.0,Minibus,32.2,Snow,11.7,false
2024-08-04,R302,Inbound,139.0,103.0,Minibus,59.5,Snow,18.1,No
19-Dec-2024,R207,Outbound,435.0,261.0,Articulated Bus,65.4,Clear,28.4,0
2024-10-07,R102,Outbound,208.0,143.0,Standard Bus,18.8,Overcast,7.9,false
2024-06-27,R101,Outbound,199.0,,Standard Bus,16.1,Overcast,38.2,false
2024-07-07,R104,Inbound,152.0,571.0,Minibus,80.4,Snow,-13.3,No
2024-05-20,R208,Outbound,368.0,269.0,Standard Bus,40.3,Snow,41.3,No
2024-06-02,R102,Outbound,153.0,726.0,Minibus,46.8,Clear,1.4,false
2024-02-23,R104,Inbound,29.0,275.0,Articulated Bus,19.8,Overcast,41.4,0
2024-01-04,R101,Inbound,62.0,225.0,Minibus,32.0,Snow,16.4,0
2024-05-24,R301,Inbound,371.0,,Standard Bus,51.2,Clear,-11.4,No
2024-05-26,R205,Out,50.0,542.0,Articulated Bus,42.8,Rain,34.6,0
2024-02-13,R208,Inbound,620.0,592.0,Minibus,28.8,Overcast,4.5,No
2024-03-08,R302,Outbound,796.0,159.0,Standard Bus,73.1,Overcast,-7.3,False
2024-01-03,R103,Inbound,249.0,203.0,Std Bus,86.0,Overcast,0.7,false
2024-12-30,R206,Outbound,529.0,197.0,Minibus,46.2,Snow,12.4,false
05/30/2024,R101,Outbound,536.0,649.0,Articulated Bus,71.6,Clear,-9.1,No
2024-06-05,R302,Inbound,296.0,170.0,Articulated Bus,76.9,Overcast,-9.3,0
2024-02-25,R208,Outbound,656.0,321.0,Minibus,51.5,Overcast,-13.6,No
2024-02-13,R101,Outbound,444.0,143.0,Articulated Bus,75.7,Rain,,0
2024-10-07,R103,Inbound,671.0,16.0,Standard Bus,54.6,Clear,4.1,False
22-Oct-2024,R207,Inbound,460.0,547.0,Articulated Bus,54.9,Overcast,8.4,No
2024-03-09,R301,Inbound,553.0,80.0,Articulated Bus,65.8,Clear,23.9,0
2024-05-08,R206,Inbound,139.0,234.0,Articulated Bus,27.4,Snow,33.7,False
01/31/2024,R101,Inbound,499.0,457.0,Articulated Bus,32.0,Clear,23.0,0
2024-12-23,R207,Inbound,423.0,166.0,MINIBUS,45.3,Rain,35.6,false
2024-08-24,R208,Outbound,685.0,666.0,Minibus,41.9,Rain,36.9,0
2024-08-11,R101,Outbound,369.0,61.0,Standard Bus,,Snow,-7.1,No
2024-03-09,R206,OUTBOUND,353.0,236.0,Articulated Bus,59.9,Clear,-11.3,False
14-Apr-2024,R208,Inbound,378.0,215.0,Articulated Bus,25.5,Overcast,32.6,0
08/23/2024,R101,Outbound,156.0,381.0,Standard Bus,27.2,Rain,18.9,False
2024-03-10,R207,Inbound,343.0,745.0,Articulated Bus,27.5,Overcast,28.9,False
2024-01-18,R208,Outbound,397.0,595.0,Minibus,68.0,Clear,15.5,false
2024-05-14,R104,Inbound,438.0,458.0,Minibus,89.6,Snow,-14.4,False
2024-08-25,R105,Inbound,779.0,261.0,Standard Bus,84.0,Overcast,,0
2024-06-17,R207,Inbound,523.0,720.0,Minibus,23.1,Clear,34.9,False
2024-07-18,R207,Inbound,564.0,705.0,standard bus,76.5,Overcast,20.7,0
2024-03-24,R105,Inbound,132.0,511.0,Minibus,34.0,Clear,-0.9,false
2024-11-24,R105,Outbound,737.0,749.0,Standard Bus,86.3,Overcast,17.7,0
2024-01-08,R105,Inbound,778.0,257.0,Standard Bus,16.4,Clear,24.7,false
2024-08-18,R207,Outbound,422.0,360.0,Minibus,53.4,Overcast,-2.1,false
2024-09-08,R101,Outbound,387.0,234.0,Articulated Bus,82.4,Rain,29.6,0
2024-02-10,R301,Outbound,394.0,36.0,Minibus,33.3,Rain,40.5,0
2024-07-18,R102,Outbound,,749.0,Minibus,73.7,Overcast,-1.3,False
2024-09-09,R103,Inbound,428.0,314.0,Standard Bus,48.4,Clear,31.5,No
2024-12-12,R103,Inbound,424.0,527.0,Minibus,55.1,Rain,5.3,No
2024-10-13,R301,Outbound,464.0,196.0,Articulated Bus,67.9,Clear,-0.8,False
12/08/2024,R103,Outbound,302.0,154.0,Standard Bus,61.6,Rain,,False
2024-05-31,R102,Inbound,345.0,163.0,Articulated Bus,66.2,Overcast,11.7,false
2024-12-28,R301,Outbound,249.0,533.0,Articulated Bus,47.0,Clear,,No
2024-05-21,R103,Inbound,658.0,169.0,Minibus,37.1,Snow,,0
2024-04-25,R103,Outbound,685.0,104.0,Articulated Bus,59.7,Clear,12.6,0
2024-03-20,R301,Outbound,235.0,616.0,Minibus,48.1,Clear,-0.2,False
2024-10-16,R207,Outbound,251.0,380.0,Articulated Bus,89.4,Overcast,40.3,0
2024-04-23,R101,Outbound,469.0,515.0,Articulated Bus,40.8,Snow,5.0,False
2024-11-07,R105,Inbound,204.0,306.0,articulated,78.6,Overcast,16.1,false
2024-02-19,R208,Inbound,468.0,502.0,Standard Bus,61.4,Rain,5.4,true
2024-08-30,R103,Inbound,136.0,680.0,Minibus,40.0,Clear,7.7,No
2024-12-22,R103,Outbound,474.0,615.0,Standard Bus,39.6,Rain,20.9,False
2024-03-15,R208,Outbound,409.0,724.0,Minibus,64.1,Overcast,20.3,false
2024-04-18,R102,Outbound,128.0,714.0,Standard Bus,47.3,Rain,36.5,0
2024-10-12,R205,Outbound,95.0,453.0,Articulated Bus,35.4,Overcast,26.7,0
2024-11-10,R301,Outbound,653.0,527.0,Articulated Bus,48.2,Clear,-1.3,0
2024-05-31,R103,Outbound,502.0,182.0,Standard Bus,56.1,Overcast,8.0,False
25-Sep-2024,R208,Inbound,233.0,678.0,Standard Bus,61.5,Clear,-3.5,No
2024-10-15,R208,Outbound,191.0,590.0,Standard Bus,69.6,Clear,29.8,False
2024-02-21,R208,Inbound,66.0,108.0,Minibus,79.2,Snow,25.1,No
2024-02-06,R104,Outbound,795.0,683.0,Minibus,48.3,Snow,34.5,false
12-Dec-2024,R301,Outbound,537.0,113.0,Minibus,71.1,Snow,39.3,0
22-Aug-2024,R101,Inbound,39.0,269.0,Standard Bus,76.4,Rain,23.0,false
2024-04-04,R302,Outbound,45.0,435.0,Articulated Bus,89.7,Overcast,10.7,False
12/28/2024,R207,Outbound,78.0,522.0,Minibus,15.2,Overcast,-5.1,No
2024-12-05,R302,Inbound,494.0,415.0,Standard Bus,19.0,Rain,28.0,0
2024-07-01,R102,Outbound,528.0,595.0,Articulated Bus,79.4,Snow,11.4,0
2024-01-21,R104,Outbound,377.0,394.0,Minibus,88.1,Rain,8.4,False
2024-04-07,R104,Outbound,374.0,598.0,Minibus,23.3,Snow,31.1,false
2024-05-31,R302,Inbound,433.0,249.0,Minibus,77.4,Rain,33.0,0
2024-01-29,R208,OUTBOUND,608.0,130.0,Minibus,41.8,Snow,3.4,No
2024-04-12,R102,Inbound,343.0,699.0,Standard Bus,69.0,Rain,21.5,No
2024-07-28,R208,Outbound,31.0,95.0,Minibus,69.1,Snow,,No
2024-04-02,R301,Outbound,598.0,65.0,Articulated Bus,64.0,Clear,-1.4,False
2024-10-12,R206,Outbound,594.0,26.0,Standard Bus,45.8,Snow,-5.7,0
2024-11-05,R103,Outbound,439.0,743.0,Articulated Bus,75.3,Snow,,false
2024-10-18,R207,Outbound,719.0,433.0,Standard Bus,58.2,Snow,4.5,No
2024-06-29,R302,Outbound,501.0,742.0,Standard Bus,86.7,Overcast,-13.6,False
2024-05-09,R104,OUTBOUND,556.0,616.0,Articulated Bus,84.0,Overcast,4.7,0
2024-11-08,R207,Inbound,51.0,301.0,std bus,75.6,Snow,-11.1,False
2024-12-03,R208,Outbound,702.0,287.0,Articulated Bus,30.8,Rain,16.7,0
2024-09-28,R208,Inbound,678.0,671.0,Articulated Bus,44.9,Snow,9.7,False
2024-09-10,R206,Inbound,179.0,713.0,Standard Bus,67.1,Clear,35.2,false
2024-04-16,R206,Inbound,185.0,55.0,Minibus,21.0,Clear,-6.6,False
2024-05-21,R302,Outbound,133.0,476.0,Standard Bus,41.2,Overcast,3.0,0
2024-08-22,R105,Inbound,492.0,431.0,Articulated Bus,32.8,Rain,6.3,false
2024-04-08,R105,Inbound,440.0,582.0,Standard Bus,72.1,Snow,39.0,No
2024-07-04,R105,Inbound,65.0,614.0,Standard Bus,84.3,Overcast,40.6,true
2024-08-12,R205,Inbnd,89.0,71.0,Articulated Bus,-12.3,Rain,12.6,False
2024-11-23,R102,Inbound,122.0,450.0,Minibus,86.3,Snow,26.7,false
2024-02-21,R104,Inbound,380.0,338.0,Standard Bus,74.6,Clear,3.5,0
2024-07-18,R105,Inbound,252.0,241.0,Articulated Bus,46.4,Rain,1.7,false
2024-06-23,R104,Inbound,205.0,266.0,Standard Bus,40.5,Snow,-10.5,False
2024-07-25,R206,Outbound,543.0,627.0,standard bus,58.3,Snow,17.1,0
2024-08-22,R302,Inbound,496.0,696.0,Standard Bus,75.7,Overcast,31.2,false
2024-01-02,R301,inbound,,397.0,Standard Bus,80.6,Snow,40.3,0
2024-06-12,R103,Outbound,624.0,420.0,Articulated Bus,60.5,Overcast,21.0,0
2024-09-24,R206,Inbound,188.0,695.0,Standard Bus,83.8,Rain,35.6,false
2024-06-08,R103,Inbound,626.0,748.0,Standard Bus,24.6,Clear,4.8,No
2024-05-07,R101,Inbound,800.0,547.0,Standard Bus,31.1,Rain,8.7,False
2024-04-03,R104,Inbound,,87.0,Standard Bus,72.0,Clear,2.8,No
2024-10-14,R302,Outbound,766.0,716.0,Minibus,41.4,Snow,19.8,1
2024-01-17,R301,Inbound,463.0,142.0,Articulated Bus,18.8,Clear,-9.5,0
2024-06-12,R105,INBOUND,224.0,351.0,Standard Bus,77.9,Rain,16.4,0
2024-02-26,R105,Inbound,744.0,173.0,Standard Bus,46.2,Overcast,33.2,false
2024-07-08,R104,Inbound,773.0,455.0,Articulated Bus,22.2,Snow,36.2,0
2024-01-20,R104,Outbound,741.0,210.0,Articulated Bus,41.5,Rain,30.6,false
2024-01-07,R207,Outbound,701.0,149.0,Standard Bus,73.5,Rain,17.1,0
2024-07-07,R302,Outbound,631.0,303.0,Articulated Bus,49.9,Snow,22.0,No
2024-01-13,R301,Outbound,637.0,377.0,Articulated Bus,18.3,Clear,0.8,false
2024-02-05,R105,Outbound,741.0,746.0,Minibus,60.0,Snow,12.7,false
2024-12-27,R208,Inbound,757.0,29.0,Standard Bus,41.6,Clear,39.1,false
2024-02-05,R105,Outbound,123.0,268.0,Articulated Bus,15.7,Snow,-9.2,0
2024-12-21,R101,Outbound,101.0,338.0,Minibus,78.5,Overcast,36.4,false
2024-10-04,R103,Outbound,491.0,70.0,Articulated Bus,61.8,Overcast,-10.4,No
2024-01-30,R207,Outbound,108.0,416.0,Minibus,76.2,Rain,10.0,false
2024-02-01,R302,Inbound,678.0,546.0,Articulated Bus,20.7,Snow,-5.5,0
2024-11-22,R205,Inbound,305.0,27.0,Articulated Bus,72.7,Overcast,7.7,false
2024-11-11,R207,Outbound,558.0,598.0,Articulated Bus,26.9,Rain,-3.4,True
2024-01-19,R301,Inbound,271.0,517.0,Minibus,52.2,Snow,-14.6,0
2024-11-14,R104,Outbound,258.0,86.0,Articulated Bus,75.6,Clear,31.9,false
01/19/2024,R205,Inbound,56.0,151.0,Minibus,64.4,Rain,41.4,False
2024-03-17,R101,Inbound,90.0,494.0,Minibus,79.1,Snow,4.4,No
2024-08-18,R302,Outbound,634.0,295.0,Articulated Bus,71.4,Snow,18.5,false
08/31/2024,R301,Inbound,353.0,561.0,Articulated Bus,64.4,Clear,41.9,No
2024-09-16,R102,Outbound,524.0,145.0,Minibus,,Rain,23.8,False
2024-12-30,R208,Outbound,121.0,281.0,Standard Bus,,Rain,23.1,false
2024-03-06,R302,Outbound,298.0,422.0,Minibus,63.9,Rain,33.2,No
2024-03-14,R205,Inbound,,162.0,Standard Bus,46.1,Overcast,-10.1,false
07/28/2024,R205,Inbound,442.0,212.0,Articulated Bus,84.1,Snow,24.6,0
2024-11-16,R208,Inbound,185.0,104.0,Minibus,66.7,Overcast,30.6,false
2024-03-02,R208,Outbound,344.0,426.0,Standard Bus,45.3,Snow,27.1,false
2024-04-07,R301,Outbound,256.0,60.0,Minibus,29.1,Snow,23.3,No
2024-11-26,R105,Inbound,318.0,497.0,Standard Bus,27.4,Snow,-14.9,No
27-Aug-2024,R101,Outbound,499.0,137.0,Minibus,21.1,Rain,37.7,False
2024-12-20,R103,Outbound,689.0,672.0,Standard Bus,45.0,Clear,40.7,false
2024-11-04,R101,Inbnd,712.0,373.0,Articulated Bus,40.6,Clear,30.9,False
2024-10-03,R207,Inbound,212.0,164.0,Minibus,73.7,Snow,0.2,No
2024-08-25,R205,Outbound,433.0,740.0,Articulated Bus,37.2,Overcast,11.2,0
2024-12-20,R206,Inbound,448.0,172.0,Minibus,80.8,Overcast,34.5,False
2024-03-16,R206,Outbnd,678.0,78.0,Minibus,59.5,Rain,19.1,No
2024-07-02,R103,Outbound,734.0,228.0,Articulated Bus,26.7,Rain,-1.1,false
2024-10-17,R105,OUTBOUND,780.0,714.0,Standard Bus,54.2,Rain,-11.9,No
2024-06-30,R206,Inbound,398.0,357.0,Standard Bus,48.0,Overcast,2.2,0
2024-03-01,R301,Outbound,106.0,57.0,Standard Bus,64.4,Clear,,false
2024-03-09,R205,Outbound,403.0,177.0,Minibus,58.3,Clear,34.4,No
2024-08-30,R104,Inbound,708.0,701.0,Standard Bus,80.4,Clear,-0.4,No
2024-07-16,R206,Outbound,709.0,589.0,Minibus,69.0,Snow,14.1,false
2024-08-15,R101,Inbound,234.0,180.0,Minibus,79.4,Snow,8.3,No
2024-11-15,R301,Outbound,236.0,40.0,Minibus,85.3,Snow,2.8,0
2024-10-31,R208,Inbound,94.0,291.0,Articulated Bus,62.4,Snow,-11.9,No
2024-03-24,R104,outbound,182.0,538.0,Standard Bus,57.2,Overcast,11.9,No
2024-12-18,R206,Outbound,795.0,528.0,Minibus,65.1,Rain,18.8,No
2024-03-03,R301,Outbound,,292.0,Standard Bus,35.8,Rain,10.6,No
2024-09-25,R101,Outbound,431.0,586.0,Minibus,28.5,Rain,28.0,False
2024-11-20,R205,Outbound,603.0,377.0,Minibus,56.8,Clear,8.7,0
2024-06-20,R206,Outbound,631.0,155.0,Articulated Bus,,Snow,6.5,0
2024-03-28,R205,Inbound,502.0,125.0,Standard Bus,,Rain,-3.2,False
2024-09-10,R207,Outbound,449.0,668.0,Minibus,19.5,Overcast,24.1,false
2024-12-21,R302,Outbound,112.0,253.0,Minibus,23.7,Overcast,19.5,false
2024-03-21,R105,Inbound,615.0,449.0,Minibus,58.3,Clear,,False
2024-05-29,R301,Inbound,609.0,742.0,Standard Bus,66.1,Overcast,23.0,No
2024-06-13,R101,Inbound,277.0,544.0,standard bus,22.5,Snow,7.4,0
2024-02-14,R302,Outbound,618.0,417.0,Minibus,26.3,Rain,1.2,false
2024-06-29,R302,Outbound,501.0,742.0,Standard Bus,86.7,Overcast,-13.6,False
2024-09-14,R101,Inbound,634.0,573.0,Standard Bus,35.0,Overcast,-12.8,No
2024-06-30,R102,Outbound,306.0,369.0,Minibus,41.7,Overcast,-0.5,false
2024-03-09,R103,Inbound,281.0,354.0,Articulated Bus,88.4,Overcast,33.8,0
01/26/2024,R205,Inbound,645.0,302.0,Standard Bus,65.3,Rain,5.4,False
2024-10-05,R206,Outbound,,741.0,Articulated Bus,46.3,Overcast,-5.9,False
2024-01-20,R206,Outbound,,240.0,Standard Bus,51.3,Overcast,27.6,0
2024-08-24,R205,Outbound,58.0,503.0,Minibus,77.1,Snow,-10.4,false
2024-02-24,R208,Outbound,344.0,318.0,Minibus,77.4,Clear,19.1,0
2024-09-03,R302,Inbound,,126.0,Standard Bus,60.8,Clear,16.1,0
2024-08-28,R208,Outbound,591.0,16.0,Articulated Bus,89.7,Rain,40.0,false
2024-05-15,R302,Inbound,412.0,648.0,Minibus,26.0,Clear,14.3,False
2024-01-22,R104,Inbound,621.0,667.0,Minibus,21.4,Rain,11.6,false
2024-11-08,R101,Outbound,315.0,217.0,Minibus,49.4,Clear,26.8,false
2024-05-24,R207,inbound,570.0,615.0,Articulated Bus,22.4,Overcast,-9.8,false
2024-12-09,R205,Outbound,,573.0,Standard Bus,350.0,Rain,24.3,0
2024-08-08,R206,Inbound,797.0,458.0,Articulated Bus,85.7,Rain,3.5,False
2024-05-14,R301,Outbound,149.0,480.0,Minibus,86.8,Snow,17.7,No
11/05/2024,R207,Inbound,193.0,43.0,Minibus,32.9,Clear,1.0,No
2024-02-26,R102,INBOUND,700.0,377.0,Standard Bus,32.9,Rain,38.0,0
2024-01-06,R302,Inbound,679.0,687.0,Minibus,57.0,Snow,-14.4,False
2024-04-28,R104,Inbound,402.0,,Articulated Bus,48.2,Rain,25.3,0
2024-03-04,R206,Inbound,477.0,103.0,Articulated Bus,26.8,Rain,2.7,False
2024-12-07,R302,Inbound,465.0,224.0,Standard Bus,56.0,Rain,-4.7,false
2024-11-04,R104,Inbound,183.0,565.0,Articulated Bus,46.6,Overcast,-9.6,No
2024-04-13,R105,Outbound,,604.0,Articulated Bus,62.4,Snow,-11.7,No
2024-11-08,R101,Outbound,,87.0,Articulated Bus,81.8,Overcast,-8.5,False
